dispute_id,reason_code,reason_code_label,card_network,dispute_amount,currency,transaction_date,days_to_dispute,product_category,shipping_method,delivery_confirmed,has_delivery_proof,ip_geolocation_match,avs_cvv_match,customer_account_age_days,customer_prior_disputes,customer_prior_orders,has_customer_correspondence,has_3ds_authentication,evidence_needed,outcome
DSP-003715,13.1,Merchandise Not Received,Visa,1390.88,INR,2026-08-29,42,fashion,pickup,True,True,True,both_match,59,0,14,False,False,"['shipping_confirmation', 'delivery_proof', 'tracking_url']",merchant_won
DSP-000747,13.1,Merchandise Not Received,Visa,1253.06,INR,2026-08-29,8,grocery,express,True,True,False,cvv_only,15,0,2,True,True,"['shipping_confirmation', 'delivery_proof', 'tracking_url']",merchant_lost
DSP-000985,4837,No Cardholder Authorization,Mastercard,1457.21,INR,2026-08-29,47,electronics,express,True,True,True,neither,167,0,3,False,False,"['3ds_authentication', 'avs_cvv', 'ip_match']",merchant_won
DSP-001867,4853,Cardholder Dispute - Defective,Mastercard,991.52,INR,2026-08-29,68,health,same_day,True,True,True,cvv_only,171,0,9,False,True,"['product_description', 'quality_cert', 'customer_comms']",merchant_won
DSP-000259,13.1,Merchandise Not Received,Visa,1766.29,INR,2026-08-29,7,toys,same_day,True,True,True,both_match,189,0,4,True,False,"['shipping_confirmation', 'delivery_proof', 'tracking_url']",merchant_won
DSP-000714,4837,No Cardholder Authorization,Mastercard,12656.07,INR,2026-08-29,0,toys,standard,True,False,True,neither,47,0,6,False,False,"['3ds_authentication', 'avs_cvv', 'ip_match']",merchant_lost
DSP-001324,4863,Cardholder Does Not Recognize,Mastercard,2655.94,INR,2026-08-29,16,health,express,False,False,True,avs_only,38,0,1,False,False,"['billing_descriptor', 'customer_comms', 'ip_match']",merchant_won
DSP-002454,4837,No Cardholder Authorization,Mastercard,2132.72,INR,2026-08-29,4,automotive,express,False,False,True,neither,162,0,3,False,True,"['3ds_authentication', 'avs_cvv', 'ip_match']",merchant_won
DSP-002938,13.6,Credit Not Processed,Visa,1090.41,INR,2026-08-29,13,grocery,standard,True,True,True,both_match,283,0,3,False,False,"['refund_receipt', 'refund_arn', 'policy_terms']",merchant_won
DSP-001580,13.1,Merchandise Not Received,Visa,1959.65,INR,2026-08-29,7,beauty,pickup,True,True,True,both_match,222,0,10,False,True,"['shipping_confirmation', 'delivery_proof', 'tracking_url']",merchant_won
DSP-000741,4860,Credit Not Processed (MC),Mastercard,6672.78,INR,2026-08-29,30,grocery,standard,True,True,True,both_match,465,0,8,True,True,"['refund_receipt', 'refund_arn', 'policy_terms']",merchant_won
DSP-000474,4837,No Cardholder Authorization,Mastercard,6354.99,INR,2026-08-29,6,automotive,pickup,False,False,True,both_match,113,0,1,False,False,"['3ds_authentication', 'avs_cvv', 'ip_match']",merchant_won
DSP-003369,13.1,Merchandise Not Received,Visa,630.61,INR,2026-08-29,12,toys,express,True,True,True,both_match,95,0,9,False,True,"['shipping_confirmation', 'delivery_proof', 'tracking_url']",merchant_won
DSP-000524,4860,Credit Not Processed (MC),Mastercard,534.23,INR,2026-08-29,35,toys,express,True,True,True,both_match,277,0,11,True,True,"['refund_receipt', 'refund_arn', 'policy_terms']",merchant_lost
DSP-000482,10.4,Fraud - Card Absent,Visa,1904.87,INR,2026-08-29,38,toys,standard,False,False,False,avs_only,210,0,0,False,True,"['avs_cvv', 'ip_match', 'delivery_proof', 'device_fingerprint']",merchant_lost
DSP-004232,4837,No Cardholder Authorization,Mastercard,5412.91,INR,2026-08-29,24,sports,express,True,True,True,neither,306,1,0,False,False,"['3ds_authentication', 'avs_cvv', 'ip_match']",merchant_won
DSP-002425,4837,No Cardholder Authorization,Mastercard,1433.97,INR,2026-08-29,29,books,express,True,True,False,both_match,121,2,3,False,True,"['3ds_authentication', 'avs_cvv', 'ip_match']",merchant_lost
DSP-003760,4863,Cardholder Does Not Recognize,Mastercard,1928.79,INR,2026-08-29,2,beauty,express,False,False,False,both_match,122,0,3,True,False,"['billing_descriptor', 'customer_comms', 'ip_match']",merchant_won
DSP-002314,13.6,Credit Not Processed,Visa,843.1,INR,2026-08-29,22,grocery,standard,True,True,True,both_match,395,0,8,True,False,"['refund_receipt', 'refund_arn', 'policy_terms']",merchant_won
DSP-001690,4853,Cardholder Dispute - Defective,Mastercard,166.35,INR,2026-08-29,22,sports,same_day,False,False,True,both_match,392,0,8,False,True,"['product_description', 'quality_cert', 'customer_comms']",merchant_won
DSP-001943,13.6,Credit Not Processed,Visa,2071.47,INR,2026-08-29,11,home,pickup,True,True,True,both_match,558,0,4,False,True,"['refund_receipt', 'refund_arn', 'policy_terms']",merchant_won
DSP-003334,4860,Credit Not Processed (MC),Mastercard,5011.65,INR,2026-08-29,3,home,same_day,True,False,True,both_match,435,0,14,True,True,"['refund_receipt', 'refund_arn', 'policy_terms']",merchant_won
DSP-003646,4853,Cardholder Dispute - Defective,Mastercard,802.08,INR,2026-08-29,3,sports,standard,True,True,True,cvv_only,346,1,3,False,True,"['product_description', 'quality_cert', 'customer_comms']",merchant_lost
DSP-000735,4853,Cardholder Dispute - Defective,Mastercard,877.99,INR,2026-08-29,14,sports,pickup,True,True,True,both_match,142,0,9,False,True,"['product_description', 'quality_cert', 'customer_comms']",merchant_won
DSP-000776,13.1,Merchandise Not Received,Visa,353.39,INR,2026-08-29,15,sports,standard,True,True,True,both_match,46,0,1,True,True,"['shipping_confirmation', 'delivery_proof', 'tracking_url']",merchant_won
DSP-000181,4837,No Cardholder Authorization,Mastercard,45324.78,INR,2026-08-29,111,home,standard,False,False,False,cvv_only,23,1,2,False,False,"['3ds_authentication', 'avs_cvv', 'ip_match']",merchant_won
DSP-003717,10.4,Fraud - Card Absent,Visa,803.25,INR,2026-08-29,13,electronics,express,False,False,False,both_match,352,2,3,True,True,"['avs_cvv', 'ip_match', 'delivery_proof', 'device_fingerprint']",merchant_lost
DSP-004936,4863,Cardholder Does Not Recognize,Mastercard,7085.76,INR,2026-08-29,17,fashion,standard,True,True,True,neither,100,0,3,True,False,"['billing_descriptor', 'customer_comms', 'ip_match']",merchant_lost
DSP-001808,13.1,Merchandise Not Received,Visa,419.0,INR,2026-08-29,0,sports,same_day,True,True,True,both_match,54,0,6,False,True,"['shipping_confirmation', 'delivery_proof', 'tracking_url']",merchant_won
DSP-002781,4837,No Cardholder Authorization,Mastercard,8136.37,INR,2026-08-29,53,fashion,same_day,True,True,False,neither,335,1,1,False,False,"['3ds_authentication', 'avs_cvv', 'ip_match']",merchant_won
DSP-004221,4863,Cardholder Does Not Recognize,Mastercard,32423.22,INR,2026-08-29,33,sports,same_day,False,False,False,neither,15,0,0,False,False,"['billing_descriptor', 'customer_comms', 'ip_match']",merchant_won
DSP-000334,4863,Cardholder Does Not Recognize,Mastercard,1139.06,INR,2026-08-29,42,automotive,express,True,True,True,neither,8,0,1,False,False,"['billing_descriptor', 'customer_comms', 'ip_match']",merchant_lost
DSP-004347,4853,Cardholder Dispute - Defective,Mastercard,214.34,INR,2026-08-29,1,home,same_day,False,False,True,both_match,286,0,4,False,True,"['product_description', 'quality_cert', 'customer_comms']",merchant_lost
DSP-001803,4863,Cardholder Does Not Recognize,Mastercard,296.06,INR,2026-08-29,22,electronics,standard,True,False,True,neither,80,0,2,True,False,"['billing_descriptor', 'customer_comms', 'ip_match']",merchant_won
DSP-003480,13.6,Credit Not Processed,Visa,1519.73,INR,2026-08-29,10,health,standard,True,True,True,both_match,135,0,7,True,True,"['refund_receipt', 'refund_arn', 'policy_terms']",merchant_won
DSP-002921,4855,Goods or Services Not Provided,Mastercard,2802.42,INR,2026-08-29,42,home,pickup,True,True,True,both_match,236,0,8,False,False,"['shipping_confirmation', 'delivery_proof', 'signed_receipt']",merchant_won
DSP-002339,4837,No Cardholder Authorization,Mastercard,1242.74,INR,2026-08-29,48,beauty,pickup,True,True,False,cvv_only,2,0,3,False,False,"['3ds_authentication', 'avs_cvv', 'ip_match']",merchant_lost
DSP-003724,4860,Credit Not Processed (MC),Mastercard,3110.24,INR,2026-08-29,4,home,same_day,True,True,True,both_match,222,0,5,False,True,"['refund_receipt', 'refund_arn', 'policy_terms']",merchant_won
DSP-004019,13.3,Not as Described,Visa,579.46,INR,2026-08-29,4,health,standard,True,True,True,both_match,6,0,6,True,True,"['product_description', 'customer_comms', 'return_policy']",merchant_won
DSP-003657,10.5,Fraud - Counterfeit,Visa,8058.47,INR,2026-08-29,7,automotive,express,False,False,False,both_match,13,2,2,False,False,"['emv_chip_data', 'pin_verification']",merchant_lost
DSP-002421,4837,No Cardholder Authorization,Mastercard,766.03,INR,2026-08-29,21,books,standard,False,False,False,both_match,148,2,0,False,False,"['3ds_authentication', 'avs_cvv', 'ip_match']",merchant_won
DSP-003327,4860,Credit Not Processed (MC),Mastercard,803.84,INR,2026-08-29,48,sports,same_day,True,True,True,both_match,121,0,5,False,True,"['refund_receipt', 'refund_arn', 'policy_terms']",merchant_won
DSP-002357,4855,Goods or Services Not Provided,Mastercard,3349.62,INR,2026-08-29,26,fashion,express,True,True,True,both_match,450,0,0,False,True,"['shipping_confirmation', 'delivery_proof', 'signed_receipt']",merchant_won
DSP-000256,10.5,Fraud - Counterfeit,Visa,516.48,INR,2026-08-29,11,sports,same_day,False,False,True,neither,20,0,3,False,True,"['emv_chip_data', 'pin_verification']",merchant_lost
DSP-003133,4863,Cardholder Does Not Recognize,Mastercard,2441.67,INR,2026-08-29,5,beauty,same_day,True,True,False,both_match,147,0,6,False,False,"['billing_descriptor', 'customer_comms', 'ip_match']",merchant_lost
DSP-001116,4860,Credit Not Processed (MC),Mastercard,320.44,INR,2026-08-29,12,home,pickup,True,True,True,avs_only,406,0,3,True,True,"['refund_receipt', 'refund_arn', 'policy_terms']",merchant_won
DSP-000389,10.4,Fraud - Card Absent,Visa,189.84,INR,2026-08-29,0,toys,same_day,True,False,False,neither,56,1,1,False,False,"['avs_cvv', 'ip_match', 'delivery_proof', 'device_fingerprint']",merchant_lost
DSP-004565,13.1,Merchandise Not Received,Visa,1397.05,INR,2026-08-29,2,fashion,pickup,True,False,True,both_match,164,0,11,True,True,"['shipping_confirmation', 'delivery_proof', 'tracking_url']",merchant_won
DSP-002176,4837,No Cardholder Authorization,Mastercard,2105.62,INR,2026-08-29,15,sports,standard,False,False,True,neither,28,0,2,False,True,"['3ds_authentication', 'avs_cvv', 'ip_match']",merchant_lost
DSP-002531,4837,No Cardholder Authorization,Mastercard,532.57,INR,2026-08-29,4,health,standard,True,True,True,neither,110,3,1,False,True,"['3ds_authentication', 'avs_cvv', 'ip_match']",merchant_lost
DSP-000718,13.6,Credit Not Processed,Visa,226.34,INR,2026-08-29,1,toys,same_day,True,True,True,avs_only,45,0,5,False,False,"['refund_receipt', 'refund_arn', 'policy_terms']",merchant_won
DSP-002244,10.4,Fraud - Card Absent,Visa,1313.51,INR,2026-08-29,12,beauty,standard,False,False,False,avs_only,133,0,2,True,False,"['avs_cvv', 'ip_match', 'delivery_proof', 'device_fingerprint']",merchant_lost
DSP-000865,13.6,Credit Not Processed,Visa,207.09,INR,2026-08-29,27,sports,pickup,True,True,True,both_match,86,1,8,True,False,"['refund_receipt', 'refund_arn', 'policy_terms']",merchant_won
DSP-004699,4853,Cardholder Dispute - Defective,Mastercard,848.04,INR,2026-08-29,8,automotive,express,True,False,True,neither,346,0,3,False,False,"['product_description', 'quality_cert', 'customer_comms']",merchant_lost
DSP-000690,4860,Credit Not Processed (MC),Mastercard,1964.01,INR,2026-08-29,33,toys,express,True,True,True,both_match,77,0,10,False,False,"['refund_receipt', 'refund_arn', 'policy_terms']",merchant_won
DSP-003196,13.1,Merchandise Not Received,Visa,4636.44,INR,2026-08-29,7,automotive,same_day,True,True,True,both_match,8,0,3,True,False,"['shipping_confirmation', 'delivery_proof', 'tracking_url']",merchant_won
DSP-001738,4860,Credit Not Processed (MC),Mastercard,3435.33,INR,2026-08-29,7,home,express,True,True,True,cvv_only,101,0,3,True,True,"['refund_receipt', 'refund_arn', 'policy_terms']",merchant_won
DSP-002633,4853,Cardholder Dispute - Defective,Mastercard,1545.24,INR,2026-08-29,12,fashion,same_day,True,True,True,both_match,197,0,4,False,True,"['product_description', 'quality_cert', 'customer_comms']",merchant_lost
DSP-002673,13.1,Merchandise Not Received,Visa,3653.4,INR,2026-08-29,11,grocery,pickup,True,False,True,both_match,146,0,6,False,False,"['shipping_confirmation', 'delivery_proof', 'tracking_url']",merchant_won
DSP-004237,10.4,Fraud - Card Absent,Visa,1640.09,INR,2026-08-29,10,health,same_day,True,False,False,both_match,29,0,2,False,False,"['avs_cvv', 'ip_match', 'delivery_proof', 'device_fingerprint']",merchant_won
DSP-001572,10.4,Fraud - Card Absent,Visa,5296.85,INR,2026-08-29,77,books,same_day,True,True,True,neither,32,0,5,False,False,"['avs_cvv', 'ip_match', 'delivery_proof', 'device_fingerprint']",merchant_lost
DSP-004749,13.1,Merchandise Not Received,Visa,8359.58,INR,2026-08-29,12,automotive,same_day,True,False,True,both_match,97,0,7,True,True,"['shipping_confirmation', 'delivery_proof', 'tracking_url']",merchant_won
DSP-001351,4863,Cardholder Does Not Recognize,Mastercard,2115.58,INR,2026-08-29,26,toys,same_day,False,False,True,neither,35,2,2,False,False,"['billing_descriptor', 'customer_comms', 'ip_match']",merchant_lost
DSP-000302,4860,Credit Not Processed (MC),Mastercard,1987.63,INR,2026-08-29,0,beauty,same_day,True,True,True,both_match,95,0,5,False,False,"['refund_receipt', 'refund_arn', 'policy_terms']",merchant_won
DSP-003767,13.1,Merchandise Not Received,Visa,683.8,INR,2026-08-29,18,electronics,standard,True,True,True,both_match,309,0,2,False,True,"['shipping_confirmation', 'delivery_proof', 'tracking_url']",merchant_won
DSP-000575,10.4,Fraud - Card Absent,Visa,2926.78,INR,2026-08-29,24,automotive,same_day,False,False,True,both_match,69,1,1,True,False,"['avs_cvv', 'ip_match', 'delivery_proof', 'device_fingerprint']",merchant_won
DSP-002927,13.1,Merchandise Not Received,Visa,237.71,INR,2026-08-29,47,automotive,same_day,False,False,True,cvv_only,211,0,7,True,False,"['shipping_confirmation', 'delivery_proof', 'tracking_url']",merchant_won
DSP-001316,4863,Cardholder Does Not Recognize,Mastercard,5184.83,INR,2026-08-29,3,automotive,express,True,True,False,neither,34,1,2,False,True,"['billing_descriptor', 'customer_comms', 'ip_match']",merchant_won
DSP-002620,4837,No Cardholder Authorization,Mastercard,7231.16,INR,2026-08-29,1,automotive,standard,False,False,True,both_match,225,1,4,False,False,"['3ds_authentication', 'avs_cvv', 'ip_match']",merchant_won
DSP-004632,10.5,Fraud - Counterfeit,Visa,15681.92,INR,2026-08-29,62,sports,standard,True,True,True,cvv_only,83,0,4,True,False,"['emv_chip_data', 'pin_verification']",merchant_lost
DSP-003894,10.4,Fraud - Card Absent,Visa,22272.15,INR,2026-08-29,13,sports,express,True,True,True,neither,10,0,4,False,True,"['avs_cvv', 'ip_match', 'delivery_proof', 'device_fingerprint']",merchant_won
DSP-002617,4853,Cardholder Dispute - Defective,Mastercard,1363.4,INR,2026-08-29,7,beauty,pickup,True,True,True,both_match,461,0,4,False,True,"['product_description', 'quality_cert', 'customer_comms']",merchant_won
DSP-004670,10.5,Fraud - Counterfeit,Visa,2373.25,INR,2026-08-29,21,toys,same_day,False,False,False,neither,66,1,2,False,False,"['emv_chip_data', 'pin_verification']",merchant_lost
DSP-003962,4860,Credit Not Processed (MC),Mastercard,554.15,INR,2026-08-29,8,health,standard,False,False,True,avs_only,23,0,7,False,False,"['refund_receipt', 'refund_arn', 'policy_terms']",merchant_won
DSP-003544,4855,Goods or Services Not Provided,Mastercard,1685.92,INR,2026-08-29,11,electronics,express,True,True,True,both_match,103,0,5,False,True,"['shipping_confirmation', 'delivery_proof', 'signed_receipt']",merchant_won
DSP-002426,13.3,Not as Described,Visa,1245.09,INR,2026-08-29,7,beauty,express,True,True,True,avs_only,309,0,5,False,False,"['product_description', 'customer_comms', 'return_policy']",merchant_lost
DSP-001113,13.1,Merchandise Not Received,Visa,1331.38,INR,2026-08-29,43,beauty,same_day,False,False,True,both_match,3,0,5,True,True,"['shipping_confirmation', 'delivery_proof', 'tracking_url']",merchant_won
DSP-004235,13.6,Credit Not Processed,Visa,5228.04,INR,2026-08-29,9,electronics,pickup,True,True,True,both_match,84,0,7,True,True,"['refund_receipt', 'refund_arn', 'policy_terms']",merchant_won
DSP-004197,4837,No Cardholder Authorization,Mastercard,4107.64,INR,2026-08-29,11,toys,express,True,False,False,cvv_only,281,0,2,False,False,"['3ds_authentication', 'avs_cvv', 'ip_match']",merchant_lost
DSP-002559,4837,No Cardholder Authorization,Mastercard,2213.44,INR,2026-08-29,4,automotive,express,True,False,True,neither,224,0,4,False,False,"['3ds_authentication', 'avs_cvv', 'ip_match']",merchant_lost
DSP-002230,4853,Cardholder Dispute - Defective,Mastercard,1040.5,INR,2026-08-29,32,toys,same_day,True,True,True,both_match,91,0,4,False,True,"['product_description', 'quality_cert', 'customer_comms']",merchant_lost
DSP-000266,13.3,Not as Described,Visa,1203.58,INR,2026-08-29,17,toys,pickup,True,True,True,both_match,347,0,6,False,True,"['product_description', 'customer_comms', 'return_policy']",merchant_won
DSP-001306,13.1,Merchandise Not Received,Visa,460.62,INR,2026-08-29,50,beauty,pickup,True,True,True,both_match,71,0,8,True,False,"['shipping_confirmation', 'delivery_proof', 'tracking_url']",merchant_won
DSP-001672,4853,Cardholder Dispute - Defective,Mastercard,871.76,INR,2026-08-29,0,grocery,standard,True,True,True,both_match,135,0,4,False,True,"['product_description', 'quality_cert', 'customer_comms']",merchant_won
DSP-003696,4860,Credit Not Processed (MC),Mastercard,268.68,INR,2026-08-29,4,electronics,standard,True,True,True,both_match,327,0,8,True,True,"['refund_receipt', 'refund_arn', 'policy_terms']",merchant_won
DSP-004588,4837,No Cardholder Authorization,Mastercard,234.26,INR,2026-08-29,25,toys,express,True,False,True,neither,49,0,0,False,True,"['3ds_authentication', 'avs_cvv', 'ip_match']",merchant_won
DSP-003501,4860,Credit Not Processed (MC),Mastercard,884.49,INR,2026-08-29,3,beauty,standard,True,True,True,both_match,165,0,7,True,True,"['refund_receipt', 'refund_arn', 'policy_terms']",merchant_won
